year,country_code,country_name,SE.XPD.TOTL.GD.ZS,SE.XPD.CUR.TOTL.ZS,UIS.XSPENDP.FDPUB.FNS,SE.PRM.ENRL.TC.ZS,SE.SEC.ENRL.TC.ZS,UIS.PTRHC.56,UIS.TRTP.0,SE.PRM.TCAQ.ZS,UIS.TRTP.2,SE.SEC.TCAQ.ZS,UIS.TRTP.4,UIS.THDUR.0,SE.PRM.DURS,SE.SEC.DURS.LO,SE.SEC.DURS.UP,UIS.THDUR.4.A.GPV,SE.COM.DURS,IT.NET.USER.P2,IT.CMP.PCMP.P2,SP.URB.TOTL.IN.ZS,NY.GDP.PCAP.KD,IT.CEL.SETS.P2
2005,NOR,Norway,6.86502981185913,89.3433685302734,66.942626953125,,,,,,,,,3.0,7.0,3.0,3.0,1.0,10.0,81.99,59.3592060181801,77.49,91482.29032413058,102.81258839007499
2005,NZL,New Zealand,6.26109981536865,,,16.2743892669678,14.710949897766099,15.9425401687622,,,,,,2.0,6.0,4.0,3.0,1.0,10.0,62.72021237,50.240474568087905,86.052,38132.036262450456,85.3870366997354
2005,SMR,San Marino,,,,,,,,,,,,3.0,5.0,3.0,5.0,5.0,10.0,50.25956420000001,81.9143576826196,94.01899999999999,64438.846458759384,57.5986565910999
2005,THA,Thailand,3.9408700466156,,,,,,,,,,,3.0,6.0,3.0,3.0,1.0,9.0,15.02600436,6.7236645704686495,37.52,3937.9091956232983,46.461983450236595
2005,MLT,Malta,,,,18.405469894409197,11.468709945678699,11.443639755249,,,,,,2.0,6.0,5.0,2.0,1.0,11.0,41.24,,93.645,20323.17234777968,78.1150918511767
2005,BEL,Belgium,5.77791976928711,97.20800018310551,85.4870834350585,11.4904003143311,,15.1139497756958,,,,,,3.0,6.0,2.0,4.0,1.0,12.0,55.82,37.6281870712823,97.397,50645.177600988696,91.40294896879351
2005,FIN,Finland,6.0503101348877,92.9754104614258,60.9208984375,15.5342397689819,10.2566795349121,16.4469795227051,,,,,,4.0,6.0,3.0,3.0,,10.0,74.48,50.03461442277779,82.905,53387.76513558381,100.450444955443
2005,LUX,Luxembourg,,,,11.3283700942993,10.290869712829599,,,,,,,3.0,6.0,3.0,4.0,3.0,6.0,70.0,63.339936703746005,86.598,108907.06258728809,111.390923168657
2005,SGP,Singapore,3.2196900844573997,,,,,,,,,,,3.0,6.0,2.0,2.0,2.0,6.0,61.0,65.8430794808273,100.0,40921.335420410156,97.5322859093363
2005,ESP,Spain,4.128099918365479,90.1578903198242,73.452278137207,13.7507801055908,11.0981502532959,12.480620384216301,,,,,,3.0,6.0,4.0,2.0,,10.0,47.88,27.657750184459896,77.263,36319.68291107936,98.40193058471694
2005,GTM,Guatemala,,,,31.0557708740234,15.7501697540283,,,,,,,2.0,6.0,3.0,2.0,,10.0,5.7,2.0664222241659598,47.172,2827.744641062322,35.571384279685
2005,IRQ,Iraq,,,,,,22.09494972229,,,,,,2.0,6.0,3.0,3.0,2.0,6.0,0.9,,68.766,2533.0864354452815,5.5995816933492994
2005,RWA,Rwanda,,,,68.9519424438477,28.7144508361816,15.292790412902802,,93.73143768310551,,,,3.0,6.0,3.0,3.0,,6.0,0.556041165,0.20373389475131,19.282,392.59743312847627,2.3646960795303498
2005,VEN,"Venezuela, RB",,,,,,,,,,,,3.0,6.0,3.0,2.0,,14.0,12.55299791,9.26068075470021,88.56299999999999,7447.144996129487,46.755104234667996
2005,HND,Honduras,,,,29.141809463501,,,,,,,,3.0,6.0,3.0,2.0,,9.0,6.5,1.49034074643146,48.516000000000005,1925.921559603616,18.5750761905107
2005,MLI,Mali,3.5265200138092,,,54.3882904052734,,,,,80.0,,,4.0,6.0,3.0,3.0,,9.0,0.507063136,0.5024596236007971,32.06,583.4976629023038,6.38111997915128
2005,CYP,Cyprus,6.19600009918213,86.6236114501953,76.8510208129883,17.7270603179932,11.2913599014282,13.8373498916626,,,,,,3.0,6.0,3.0,3.0,,9.0,32.81,27.019541229495697,68.268,33891.07285768701,75.7809034792259
2005,AUS,Australia,4.912280082702639,,,,,,,,,,,1.0,7.0,4.0,2.0,1.0,10.0,63.0,,88.0,46556.64208520797,89.7628623066931
2005,ZWE,Zimbabwe,,,,,,,,,,,,2.0,7.0,2.0,4.0,2.0,7.0,2.4,6.68733762062482,34.11,607.2389862988089,5.091109467861799
2005,SWE,Sweden,6.553540229797361,93.3664398193359,64.9758834838867,10.050379753112802,9.66166019439697,11.3237199783325,,,,,,4.0,6.0,3.0,3.0,1.0,9.0,84.83,83.5865310515436,84.319,59026.9338099611,100.817670733075
2005,COL,Colombia,3.9968400001525897,,,28.3483905792236,26.1716499328613,13.0623998641968,,,,,,3.0,5.0,4.0,2.0,,10.0,11.00726389,4.38035814446759,73.581,4638.854904326263,50.5973968244647
2005,SWZ,Swaziland,6.503680229187009,,,32.8728713989258,16.7328491210938,13.6504602432251,,90.7728805541992,,98.7031402587891,,3.0,7.0,3.0,2.0,1.0,,3.696961073,3.8021368008820997,22.038,3204.841512467557,18.1054133375338
2005,BGD,Bangladesh,,,,47.0394287109375,23.9231491088867,17.431209564209002,,53.4021987915039,,,,3.0,5.0,3.0,4.0,1.0,5.0,0.241637326,1.57194059489777,26.809,665.6184566606579,6.287762379591099
2005,TTO,Trinidad and Tobago,,,,16.5458602905273,,,,,,,,2.0,7.0,3.0,2.0,2.0,6.0,28.97671243,9.9465431136381,9.902000000000001,16882.699328039267,71.25271698692221
2005,LBR,Liberia,,,,,,,,,,,,3.0,6.0,3.0,3.0,3.0,6.0,,,46.051,230.4432155498862,4.89328659429088
2005,CUB,Cuba,10.557689666748,86.8236083984375,52.550689697265604,10.308369636535598,11.0518198013306,5.18030023574829,100.0,100.0,100.0,100.0,100.0,3.0,6.0,3.0,3.0,1.0,9.0,9.738062207999999,3.33862376791942,76.134,5188.019201048005,1.20025738398194
2005,ISR,Israel,5.74742984771729,93.8686065673828,68.75100708007811,13.0188398361206,9.88564968109131,,,,,,,3.0,6.0,3.0,3.0,1.0,11.0,25.19404242,,91.51799999999999,28237.315648176747,117.464860864636
2005,TUN,Tunisia,6.45157003402709,,,19.987529754638697,17.243089675903303,19.6169395446777,,,,,,3.0,6.0,3.0,4.0,2.0,9.0,9.655086542000001,5.65203566644567,65.098,4408.617045407232,56.51703372839789
2005,URY,Uruguay,2.7148699760437,95.2775421142578,80.7502136230469,20.1519393920898,14.6047801971436,9.31056976318359,,,,,,3.0,6.0,3.0,3.0,,9.0,20.08818956,13.5332037153155,93.319,7152.71163254377,34.7329071877852
2005,BGR,Bulgaria,4.11535978317261,89.8895416259766,63.195529937744105,16.226539611816403,11.9756202697754,11.2742395401001,,,,,,4.0,4.0,4.0,4.0,2.0,9.0,19.97,,70.584,5278.579526367572,81.2795447351542
2005,CRI,Costa Rica,,,,21.342849731445302,,,88.13231658935551,96.7872772216797,,,,2.0,6.0,3.0,2.0,,11.0,22.07,23.147451581318197,65.669,6439.020448407692,25.4924041637636
2005,PHL,Philippines,2.42532992362976,96.55040740966801,85.4856872558594,35.0737686157227,37.868968963623,21.2734909057617,,,,,,1.0,6.0,3.0,1.0,2.0,7.0,5.397636329,5.26792827703416,46.603,1639.2595934564572,40.5249394397987
2005,BFA,Burkina Faso,4.43476009368896,,,47.1763687133789,,14.0836696624756,,88.2582168579102,,,,3.0,6.0,4.0,3.0,1.0,10.0,0.469914489,0.596039511161175,21.537,557.5884072161404,4.72029020567759
2005,LKA,Sri Lanka,,,,21.923999786377,,,,,,,,1.0,5.0,4.0,4.0,,9.0,1.792046794,3.67895992294433,18.382,1702.1261385371847,16.8499121184689
2005,BDI,Burundi,3.62687993049622,,,48.7039794921875,22.8207492828369,16.0942001342773,,87.50997924804692,,,,3.0,6.0,4.0,3.0,,,0.5421428660000001,0.70781499826521,9.375,192.9167357698587,1.96901263153777
2005,MYS,Malaysia,,,,16.8952693939208,16.2654399871826,15.3993701934814,,91.88585662841801,,,,2.0,6.0,3.0,4.0,1.0,6.0,48.62917025,21.668920105376,66.594,7622.917325787041,75.62840061778091
2005,MUS,Mauritius,4.19192981719971,,,22.339899063110398,17.413959503173803,,90.2838897705078,100.0,,,,2.0,6.0,3.0,4.0,2.0,11.0,15.17222875,17.3159887594496,41.621,7008.974309894927,54.160125070913104
2005,CHE,Switzerland,5.223609924316411,90.8531265258789,75.326316833496,,,5.86031007766724,,,,,,2.0,6.0,3.0,4.0,1.0,9.0,70.1,86.7909329255914,73.47399999999999,75072.63888936653,92.24719407478442
2005,LCA,St. Lucia,5.08469009399414,,,21.9692497253418,16.9327507019043,12.6264400482178,,79.9627227783203,,57.5342483520508,58.139530181884794,2.0,7.0,3.0,2.0,2.0,10.0,21.56758295,,23.085,7840.9823401065205,63.87637766237221
2005,SAU,Saudi Arabia,5.434329986572269,,,11.334580421447802,11.134960174560499,22.4985504150391,,,,,,3.0,6.0,3.0,3.0,3.0,9.0,12.70503599,12.758167079903,80.979,18184.905293134612,57.3679447690442
2005,TUR,Turkey,,,,,,25.657169342041,,,,,,3.0,5.0,3.0,3.0,,8.0,15.46,6.012424713312299,67.783,9750.609540611016,64.3740778021043
2005,ETH,Ethiopia,,,,,,39.449558258056605,78.730369567871,,,,,3.0,6.0,4.0,2.0,1.0,8.0,0.21965981899999998,0.393870120540012,15.7,221.77142685436417,0.53911629199115
2005,GUY,Guyana,8.133460044860831,85.3871536254883,62.2558403015137,28.0393905639648,18.0370407104492,12.5916996002197,48.425201416015604,57.2046089172363,51.602901458740206,54.916988372802706,,2.0,6.0,3.0,2.0,2.0,6.0,,,28.301,1522.012072769829,36.9815229077565
2005,SLB,Solomon Islands,,,,,,,,,,,,3.0,6.0,3.0,4.0,,,0.8443075729999999,4.68777300950766,17.832,1208.29174656602,1.27848354804754
2005,ECU,Ecuador,,,,22.8961906433105,13.9045896530151,,71.94439697265629,71.05345153808591,69.9535369873047,69.8585968017578,,1.0,6.0,3.0,3.0,,10.0,5.994255161,6.2882468055214105,61.711000000000006,4140.061591242141,45.3384089909576
2005,IDN,Indonesia,2.8772599697112997,,,20.4133605957031,12.4783296585083,13.469490051269501,,,,,,2.0,6.0,3.0,3.0,,9.0,3.602024763,1.4633761649058998,45.937,1730.9695803846078,20.897088256074
2005,BMU,Bermuda,1.98877000808716,,,8.33625030517578,6.97360992431641,,,100.0,100.0,100.0,,1.0,6.0,3.0,4.0,,13.0,65.44706579,,100.0,103958.38638276645,82.1990426742754
2005,SLV,El Salvador,2.7324600219726602,94.16039276123051,66.8642196655273,43.239341735839794,28.9198894500732,15.171130180358901,90.9165802001953,94.87158203125,92.83251953125,89.03784942626949,,3.0,6.0,3.0,3.0,,9.0,4.2,5.763652693486639,61.648,3937.7324410824194,39.7157333556414
2005,CAF,Central African Republic,1.6369400024414098,97.7526168823242,79.2417221069335,88.6269073486328,,,,,,,,3.0,6.0,4.0,3.0,,10.0,0.268195609,0.30296167761999393,38.066,456.13689690524075,2.52468064683328
2005,FJI,Fiji,5.12197017669678,,,,,,,,,,,3.0,6.0,4.0,3.0,2.0,,8.453636634,6.07914561255903,49.871,5012.305943216631,24.924497011492
2005,TGO,Togo,3.39374995231628,,,33.5953598022461,30.5053195953369,,,,,48.4651908874512,,3.0,6.0,4.0,3.0,1.0,10.0,1.8,3.33922119253877,35.185,519.4778725936453,7.82704422608946
2005,DZA,Algeria,,,,25.437210083007802,,27.920089721679698,,98.5262832641602,,,,2.0,6.0,3.0,3.0,3.0,10.0,5.843942092000001,1.0305968601600501,63.83,4249.791216390621,40.226713052948
2005,DOM,Dominican Republic,,,,24.3279304504395,26.431419372558604,,77.0954666137695,88.2693634033203,88.2685165405273,84.80528259277341,,3.0,6.0,2.0,4.0,,9.0,11.48319778,,67.36399999999999,5043.059618109559,38.7792852294495
2005,TON,Tonga,,,,20.300359725952102,,,,,,,,2.0,6.0,4.0,2.0,1.0,6.0,4.907782762,5.94294770206022,23.155,3514.5785444978774,29.5879556259905
2005,EST,Estonia,4.84485006332397,,,,,10.7402095794678,,,,,,4.0,6.0,3.0,3.0,2.0,9.0,61.45,49.0524574526531,68.735,14163.494649754603,109.070025778953
2005,HUN,Hungary,5.34252977371216,92.63583374023442,71.6424102783203,10.442910194397,9.94134998321533,17.157049179077102,,,,,,4.0,4.0,4.0,4.0,2.0,12.0,38.97,14.4216045144377,66.354,15283.6671847849,92.3141168094498
2005,LAO,Lao PDR,2.4180500507354705,,,31.478889465332,24.784849166870103,20.7363395690918,81.7655563354492,83.38104248046879,91.03970336914058,90.6299209594727,3.6714999675750697,3.0,5.0,3.0,3.0,1.0,5.0,0.85035749,1.7269230410562102,27.386,652.342495837311,11.355002533396098
2005,NAM,Namibia,,,,30.8242206573486,25.1194000244141,,,92.42736053466801,,96.5569915771484,40.0,2.0,7.0,3.0,2.0,2.0,7.0,4.010046644,12.284006223896501,36.632,4907.695953876295,22.143623219435806
2005,UKR,Ukraine,6.06469011306763,,,18.7037601470947,,13.899930000305199,,99.6904678344727,,,,3.0,4.0,5.0,2.0,1.0,11.0,3.749764415,3.83995801759049,67.79,2505.3431472993934,63.6743535695868
2005,KHM,Cambodia,,,,53.211429595947294,,22.7421894073486,,97.6862564086914,99.8907623291016,,,3.0,6.0,3.0,3.0,2.0,,0.317321781,0.329429494002287,19.174,647.2549325320059,7.951230059782469
2005,KAZ,Kazakhstan,2.26370000839233,93.8138580322266,53.199161529540994,17.269729614257802,,,,,,,,4.0,4.0,5.0,2.0,1.0,9.0,2.961707492,,54.718999999999994,5166.652171553676,35.833566559090706
2005,KGZ,Kyrgyz Republic,4.86897993087769,94.60875701904301,66.167610168457,24.488410949707,13.4167699813843,16.5299491882324,38.2340316772461,57.9615287780762,,75.9329528808594,92.3257369995117,4.0,4.0,5.0,2.0,4.0,9.0,10.53380134,1.9831900842082302,35.29,652.876091618895,10.7419887549156
2005,WSM,Samoa,,,,,,,,,,,,2.0,6.0,2.0,5.0,1.0,8.0,3.352592112,1.94522253345783,21.218000000000004,3544.9078802174326,13.338668800853698
2005,PLW,Palau,,,,,,,,,,,,3.0,5.0,3.0,4.0,2.0,12.0,,,77.7,13318.455805187625,30.3963429949264
2005,MRT,Mauritania,,,,40.32497024536129,30.9836406707764,24.601119995117198,,100.0,,,,3.0,6.0,3.0,3.0,1.0,6.0,0.669966475,2.49510197179804,53.126999999999995,948.8290725961684,23.6991777923846
2005,ABW,Aruba,4.6807599067688,96.79393768310551,90.6725006103516,18.077600479126,14.175299644470199,9.23684024810791,100.0,100.0,,91.83267211914058,,2.0,6.0,2.0,3.0,,,25.4,7.92354370145255,44.875,31924.879823567535,103.384950665294
2005,GEO,Georgia,2.48430991172791,,,,,5.92382001876831,,,,,,3.0,6.0,3.0,2.0,3.0,9.0,6.079457629,4.6986284289834,52.47,2013.800428131083,26.2397252835896
2005,LBN,Lebanon,2.67151999473572,96.3175430297852,94.7073287963867,14.574469566345199,9.04020977020264,7.9815998077392605,,,,,,3.0,6.0,3.0,3.0,,9.0,10.14,10.268719909001199,86.584,7315.010716190539,24.920758540858497
2005,VUT,Vanuatu,,,,,,,,,,,,2.0,6.0,4.0,3.0,2.0,,5.0823338080000005,1.43283582089552,23.099,2584.3519842410365,6.06185074626866
2005,KNA,St. Kitts and Nevis,3.8599100112915,,,17.6388893127441,9.92191028594971,,,58.33332824707029,39.0243911743164,39.042819976806605,34.0,2.0,7.0,3.0,2.0,2.0,12.0,34.0,,32.048,15143.630402192484,103.787215857059
2005,AZE,Azerbaijan,2.97462010383606,98.3596572875977,66.79129028320311,13.4483098983765,,,83.7140808105469,99.9763336181641,,,,3.0,4.0,5.0,2.0,4.0,9.0,8.030375356,2.27363016410075,52.388999999999996,2162.3632425201376,26.18119582903889
2005,BEN,Benin,3.6362500190734903,86.29342651367192,72.9598922729492,46.8288993835449,,,,,,,,2.0,6.0,4.0,3.0,,6.0,1.2710314390000002,0.39108511698700205,39.982,804.2998910192881,7.28722342032777
2005,NPL,Nepal,3.3630599975585898,,,39.71152877807621,,27.1529102325439,,30.5144691467285,,,,2.0,5.0,3.0,4.0,,,0.826551266,0.5219029625821671,15.183,436.6848947328089,0.8987643472903629
2005,BLZ,Belize,,,,23.623409271240202,18.732349395752,,6.25,,,,,2.0,6.0,4.0,2.0,2.0,8.0,17.0,15.0779641070903,46.31100000000001,5388.531091256325,35.30450132391879
2005,ALB,Albania,3.23791003227234,,,,,,,,,,,3.0,4.0,4.0,4.0,,8.0,6.043890864,1.6895432914180601,46.731,3711.5258148699545,47.8780274894951
2005,BOL,Bolivia,,,,,,,,,,,,2.0,6.0,2.0,4.0,3.0,8.0,5.227583957,2.35175674625475,64.194,1433.606144678059,25.88431131315789
2005,ISL,Iceland,7.41831016540527,91.49449920654301,67.87827301025389,,,8.51235008239746,,,,,,3.0,7.0,3.0,4.0,1.0,10.0,87.0,47.852533319853706,93.037,77330.38450791386,95.4044718529377
2005,SEN,Senegal,5.139959812164309,,,41.6713714599609,26.3673496246338,,,45.69770812988279,,,,3.0,6.0,4.0,3.0,1.0,11.0,4.786684083,2.2181160457982405,41.119,1058.533850161917,15.350303518127198
2005,SVN,Slovenia,5.582409858703611,90.0281982421875,69.3945388793945,15.132550239563,11.209980010986301,25.078880310058604,,,,,,3.0,5.0,4.0,4.0,1.0,9.0,46.81,40.3929514299755,50.501000000000005,24891.776311245238,87.9462533787854
2005,USA,United States,5.06331014633179,88.69387817382808,67.64898681640629,14.1297197341919,14.944080352783198,14.295530319213901,,,,,,3.0,6.0,3.0,3.0,1.0,12.0,67.96805292,77.2724444983876,79.928,60701.851201258614,68.3176950708401
2005,CZE,Czech Republic,3.89627003669739,90.3403472900391,55.9622192382813,16.2455101013184,10.44983959198,13.840929985046401,,,,,,3.0,5.0,4.0,4.0,2.0,9.0,35.27,27.3686517312676,73.602,18245.289872855916,115.103537075677
2005,SVK,Slovak Republic,3.76521992683411,94.36422729492192,60.2248306274414,17.5073299407958,13.1152095794678,14.2748403549194,,,,,,3.0,4.0,5.0,4.0,2.0,10.0,55.19,35.7786132921722,55.563,15934.955761572124,84.2137301958698
2005,TJK,Tajikistan,3.51215004920959,,,21.326789855957,16.4281902313232,14.8953504562378,73.5865936279297,,,,,4.0,4.0,5.0,2.0,1.0,9.0,0.298690024,1.2429516336047,26.433000000000003,465.48226517540286,3.8938206535594304
2005,COM,Comoros,,,,,,,,,,,,3.0,6.0,4.0,3.0,1.0,6.0,2.0,0.8989018415835319,27.873,842.3600183490016,2.58400986794466
2005,RUS,Russian Federation,3.7736399173736603,,,16.7451705932617,9.51930999755859,14.4070701599121,,,,,,4.0,4.0,5.0,2.0,1.0,9.0,15.226673199999999,12.0889609125404,73.46300000000001,7293.159210881624,83.3721442244162
2005,STP,Sao Tome and Principe,5.26044988632202,,,30.775760650634798,21.6916904449463,,,,,,,4.0,6.0,2.0,3.0,,6.0,13.75948422,3.8806066681757905,58.01,1128.8966589665245,7.73081525078421
2005,ATG,Antigua and Barbuda,,,,,,,,,,,,2.0,7.0,3.0,2.0,2.0,11.0,27.0,14.6551202083207,29.219,16549.416002206992,104.16035850541999
2005,MKD,"Macedonia, FYR",,,,19.3787803649902,14.708250045776401,16.8939094543457,,,,,,4.0,4.0,4.0,4.0,,9.0,26.45,21.573277883145,57.527,4197.125733367469,54.1139803755328
2005,GIN,Guinea,1.8496899604797399,,,44.8653411865234,34.4252586364746,,,68.08193969726561,,,,3.0,6.0,4.0,3.0,,6.0,0.542254181,0.46990856936753794,32.806999999999995,416.15252349077974,1.97361599134366
2005,MHL,Marshall Islands,,,,,,,,,,,,2.0,6.0,2.0,4.0,1.0,9.0,3.878702398,,69.90100000000001,3624.9945253371316,1.26781666602636
2005,OMN,Oman,3.51722002029419,,,,,16.2096290588379,,,,,,2.0,6.0,3.0,3.0,,,6.68358142,5.15397500322123,72.4,16986.0742533287,52.85698710515099
2005,BRB,Barbados,5.55693006515503,96.0220108032227,79.86769104003909,15.1456804275513,15.8887195587158,,63.2947998046875,73.2471084594727,,60.4599418640137,,2.0,6.0,3.0,2.0,2.0,11.0,52.5,14.6215931687917,32.939,19486.575454449176,75.37065738682891
2005,CPV,Cabo Verde,,84.5638198852539,82.4251327514648,26.0141105651855,23.5033493041992,8.06186008453369,7.90598011016846,77.8056411743164,,62.070499420165994,100.0,3.0,6.0,3.0,3.0,3.0,6.0,6.074087107,11.490626782352901,57.68899999999999,2807.973498932281,17.0731911141939
2005,SLE,Sierra Leone,2.8381900787353502,,,,,,,,,,,3.0,6.0,3.0,3.0,2.0,9.0,0.21539161,,36.84,439.76365252012096,
2005,VCT,St. Vincent and the Grenadines,6.35081005096436,66.4475326538085,51.858058929443395,,,,,,,,,2.0,7.0,3.0,2.0,2.0,12.0,9.198278082,15.172553310835,46.993,6937.97887527617,64.938528170374
2005,LVA,Latvia,,,,12.2008695602416,10.8116102218628,20.8528995513916,,,,,,4.0,4.0,5.0,3.0,2.0,8.0,46.0,25.4089790663233,68.0,10343.69479602693,84.020311022065
2005,POL,Poland,5.42865991592407,93.11974334716801,60.492488861084006,11.5433797836304,11.6370496749878,22.261850357055696,,,,,,4.0,6.0,3.0,3.0,2.0,12.0,38.81,13.9927886831967,61.452,10927.211471667155,76.3391449957634
2005,MNG,Mongolia,,,,34.2334403991699,22.4059791564941,15.443249702453599,100.0,100.0,100.0,100.0,100.0,4.0,5.0,4.0,2.0,1.0,9.0,,13.4573414151265,62.494,1368.386550147042,22.0544848173483
2005,GMB,"Gambia, The",1.13917994499207,,,36.564640045166,,,,,,,,4.0,6.0,3.0,3.0,2.0,9.0,3.7990011389999996,1.74028174465333,52.342,593.6094695245677,17.2272578241327
2005,ARM,Armenia,2.7155098915100098,,,21.197320938110398,,6.8466100692749,,77.4559631347656,,,,4.0,3.0,5.0,2.0,,11.0,5.252983352,9.851017457528679,64.184,2226.8086437037437,10.5490134554285
2005,MDV,Maldives,5.21197986602783,,,20.0808506011963,,,40.891471862793004,64.29563140869139,84.71214294433591,,,3.0,7.0,3.0,2.0,2.0,,6.869605067,15.1221872731672,33.75,4779.236472651899,68.42621716805121
2005,ZAF,South Africa,5.051640033721919,87.18749237060551,66.2759170532227,31.392620086669897,32.9020118713379,,,,,,,1.0,7.0,2.0,3.0,2.0,9.0,7.48854253,8.222195653385821,59.536,7458.383909244489,70.4047955261636
2005,MEX,Mexico,4.908649921417241,96.9030075073242,85.6714706420898,28.3176002502441,17.8016395568848,9.49186038970947,77.2144393920898,94.9344329833984,,89.3671112060547,,2.0,6.0,3.0,3.0,,11.0,17.21,12.6431582551524,76.308,10814.736480246445,42.5611567174915
2005,MDA,Moldova,7.1627302169799805,,,17.950969696044897,12.7577295303345,16.6965503692627,89.4031829833984,,,,,4.0,4.0,5.0,2.0,,9.0,14.63027046,9.23769277877782,45.308,1138.7512421084866,28.9295918294211
2005,BLR,Belarus,5.868060111999509,95.2444686889648,65.1657562255859,16.035530090332,,12.6695003509521,64.37876129150389,99.7972183227539,,,,3.0,4.0,5.0,2.0,1.0,9.0,,0.8175668726462059,72.354,4283.123855578629,42.4171889618255
2005,BRA,Brazil,4.480289936065669,93.8673934936523,70.2662887573242,21.043649673461896,15.4277696609497,15.6315698623657,,,,,,3.0,4.0,4.0,3.0,,8.0,21.02274725,16.1166931964449,82.834,6484.434928069366,46.3141845224809
2005,BTN,Bhutan,7.07810020446777,,,31.051509857177702,28.1147403717041,,,93.81829833984379,93.47622680664058,,,2.0,7.0,4.0,2.0,3.0,,3.847106745,1.73734696356338,30.965,1722.841636918656,5.534910680378902
2005,SDN,Sudan,1.5630700588226298,,,,,,,,,,,2.0,6.0,2.0,3.0,,6.0,1.292040678,8.10677778755857,32.76,906.4279996796258,4.7589814404045585
2005,TCD,Chad,1.6927900314331101,,,63.154380798339794,33.545680999755895,9.47397041320801,,,,,,3.0,6.0,4.0,3.0,,6.0,0.39925770000000005,0.159769723896947,21.801,904.4487328050017,2.0969776261474298
2005,ERI,Eritrea,,,,47.533618927002,51.3476905822754,,65.6804733276367,83.60614013671879,28.9097595214844,51.100589752197294,88.0,2.0,5.0,3.0,4.0,2.0,,,0.515032140065669,18.889,359.0417161666353,0.8330747871990201
2005,DJI,Djibouti,8.36184024810791,97.3064193725585,42.170909881591705,,,17.6666698455811,,,,,,2.0,6.0,4.0,3.0,2.0,10.0,0.953611449,2.51099364525454,76.76100000000001,1247.199375101676,5.672656566892232
2005,MOZ,Mozambique,4.43311023712158,77.36460876464841,,66.3396224975585,32.1670989990234,9.40445041656494,,59.832759857177706,,,,3.0,7.0,3.0,2.0,1.0,7.0,0.8543571179999999,1.3450021075301102,29.999000000000002,500.867684390011,7.15809655191321
2005,MAC,"Macao SAR, China",2.29064011573792,,,23.244869232177702,22.4068393707275,15.3977603912354,97.79736328125,90.8017425537109,66.98944091796879,66.5864181518555,,3.0,6.0,3.0,3.0,,10.0,34.86292717,34.177153000433606,100.0,34509.84515095006,113.80094798878099
2005,AGO,Angola,2.77712988853455,,,,,,,,,,,3.0,4.0,4.0,3.0,,4.0,1.143366827,0.564518117818406,36.169000000000004,2827.5734169169764,9.73816117331956
2005,TZA,Tanzania,4.6014299392700195,,,55.8554191589355,,18.8497295379639,22.3089294433594,100.0,,,,2.0,7.0,4.0,2.0,,7.0,1.1,0.9169495129658721,24.845,611.2363147779944,7.63437740570462
2005,LTU,Lithuania,4.87318992614746,93.1564712524414,73.0137176513672,14.0700397491455,9.908240318298331,14.8517904281616,,,,,,4.0,4.0,6.0,2.0,1.0,9.0,36.22,18.7417358376674,66.635,10772.531951852774,132.45317152156701
2005,IND,India,3.1359300613403303,95.1850204467773,86.2012481689453,,,,,,,,,3.0,5.0,3.0,4.0,3.0,,2.388075,1.50823735185858,29.235,998.7309960449824,7.99720675861953
2005,LIE,Liechtenstein,,,,8.62308025360107,9.579270362854,,,,,,,2.0,5.0,4.0,3.0,2.0,9.0,63.37135615,,14.739,143844.5001364522,79.16810592976401
2005,SRB,Serbia,,,,,,,,,,,,4.0,4.0,4.0,4.0,,8.0,26.3,,54.526,4833.539480628351,67.0197471884115
2005,HRV,Croatia,,,,17.5257205963135,10.1368799209595,,,,,,,4.0,4.0,4.0,4.0,,8.0,33.14,,56.406000000000006,14007.209602159524,83.15832573264521
2005,DEU,Germany,,,,14.1223297119141,13.8803701400757,,,,,,,3.0,4.0,6.0,3.0,3.0,12.0,68.71,59.6402656625536,73.355,47534.37065589271,94.5548699867257
2005,YEM,"Yemen, Rep.",,,,,,29.191089630127,,,,,,3.0,6.0,3.0,3.0,2.0,9.0,1.048597934,1.9861307496685299,28.936,1119.4029108153113,11.3088249102108
2005,MCO,Monaco,,,,,,,,,,,,3.0,5.0,4.0,3.0,,,55.46482606,,100.0,173441.18248898038,50.848911500236596
2005,GAB,Gabon,,,,,,,,,,,,3.0,6.0,4.0,3.0,2.0,10.0,4.89326475,3.2621342331991,83.421,9405.493191342319,53.40403707234329
2005,DMA,Dominica,,,,18.190750122070302,15.0725803375244,,,59.9229316711426,30.985919952392603,31.25,,2.0,7.0,3.0,2.0,2.0,12.0,38.54364326,,66.601,7192.983008809038,73.7149499588897
2005,GNB,Guinea-Bissau,,,,,,,,,,,,3.0,6.0,3.0,2.0,,9.0,1.901365316,0.21104244415289303,40.867,549.5717859927173,6.95208984780322
2005,LBY,Libya,,,,,,,,,,,,2.0,6.0,3.0,3.0,3.0,9.0,3.9177879769999997,2.32373155538078,76.9,11177.67868865756,35.7497162366274
2005,FSM,"Micronesia, Fed. Sts.",,,,,,,,,,,,3.0,6.0,2.0,4.0,2.0,,11.881369099999999,5.649823913821349,22.33,3223.115990884946,13.2714363735664
2005,TUV,Tuvalu,,,,,,,,,,,,3.0,6.0,4.0,3.0,,,,8.66515370332164,49.699,3086.463253316073,13.4103569218073
